domain,week,visits
training.nih.gov,33,15920
training.nih.gov,34,15355
training.nih.gov,35,16663
training.nih.gov,36,16952
training.nih.gov,37,17351
training.nih.gov,38,17734
training.nih.gov,39,16812
training.nih.gov,40,17362
training.nih.gov,41,17976
training.nih.gov,42,20542
training.nih.gov,43,20016
training.nih.gov,44,23401
training.nih.gov,45,23850
training.nih.gov,46,25890
training.nih.gov,47,19513
training.nih.gov,48,27638
training.nih.gov,49,23369
training.nih.gov,50,22583
training.nih.gov,51,21592
training.nih.gov,52,18996
training.seer.cancer.gov,1,108016
training.seer.cancer.gov,2,123332
training.seer.cancer.gov,3,128351
training.seer.cancer.gov,4,140473
training.seer.cancer.gov,5,145418
training.seer.cancer.gov,6,149079
training.seer.cancer.gov,7,147404
training.seer.cancer.gov,8,143579
training.seer.cancer.gov,9,144860
training.seer.cancer.gov,10,139664
training.seer.cancer.gov,11,124894
training.seer.cancer.gov,12,129429
training.seer.cancer.gov,13,128644
training.seer.cancer.gov,14,126919
training.seer.cancer.gov,15,109074
training.seer.cancer.gov,16,124935
training.seer.cancer.gov,17,120264
training.seer.cancer.gov,18,111409
training.seer.cancer.gov,19,119754
training.seer.cancer.gov,20,116700
training.seer.cancer.gov,21,105894
training.seer.cancer.gov,22,97476
training.seer.cancer.gov,23,96176
training.seer.cancer.gov,24,89299
training.seer.cancer.gov,25,84398
training.seer.cancer.gov,26,77400
training.seer.cancer.gov,27,71917
training.seer.cancer.gov,28,75910
training.seer.cancer.gov,29,78155
training.seer.cancer.gov,30,75505
training.seer.cancer.gov,31,75423
training.seer.cancer.gov,32,73334
training.seer.cancer.gov,33,88323
training.seer.cancer.gov,34,108680
training.seer.cancer.gov,35,119424
training.seer.cancer.gov,36,139661
training.seer.cancer.gov,37,145066
training.seer.cancer.gov,38,143133
training.seer.cancer.gov,39,132132
training.seer.cancer.gov,40,130338
training.seer.cancer.gov,41,136417
training.seer.cancer.gov,42,138882
training.seer.cancer.gov,43,128523
training.seer.cancer.gov,44,135163
training.seer.cancer.gov,45,140563
training.seer.cancer.gov,46,137473
training.seer.cancer.gov,47,115149
training.seer.cancer.gov,48,129766
training.seer.cancer.gov,49,128303
training.seer.cancer.gov,50,110576
training.seer.cancer.gov,51,70877
training.seer.cancer.gov,52,53417
trp.cancer.gov,3,253
trp.cancer.gov,6,362
trp.cancer.gov,8,110
trp.cancer.gov,12,175
trp.cancer.gov,15,108
trp.cancer.gov,16,230
trp.cancer.gov,20,191
trp.cancer.gov,31,111
trp.cancer.gov,40,109
trp.cancer.gov,41,112
trp.cancer.gov,43,107
trp.cancer.gov,44,144
trp.cancer.gov,46,286
ushik.ahrq.gov,1,3936
ushik.ahrq.gov,2,4221
ushik.ahrq.gov,3,1896
ushik.ahrq.gov,4,4124
ushik.ahrq.gov,5,4224
ushik.ahrq.gov,6,23779
ushik.ahrq.gov,7,4497
ushik.ahrq.gov,8,3972
ushik.ahrq.gov,9,4073
ushik.ahrq.gov,10,4095
ushik.ahrq.gov,11,4184
ushik.ahrq.gov,12,4555
ushik.ahrq.gov,13,4231
ushik.ahrq.gov,14,34343
ushik.ahrq.gov,15,3964
ushik.ahrq.gov,16,4092
ushik.ahrq.gov,17,7287
ushik.ahrq.gov,18,23518
ushik.ahrq.gov,19,4035
ushik.ahrq.gov,20,23519
ushik.ahrq.gov,21,3774
ushik.ahrq.gov,22,3078
ushik.ahrq.gov,23,23223
ushik.ahrq.gov,24,3580
ushik.ahrq.gov,25,3758
ushik.ahrq.gov,26,3782
ushik.ahrq.gov,27,22761
ushik.ahrq.gov,28,3609
ushik.ahrq.gov,29,3731
ushik.ahrq.gov,30,3018
ushik.ahrq.gov,31,37747
ushik.ahrq.gov,32,11939
usphs.gov,1,7470
usphs.gov,2,8702
usphs.gov,3,8042
usphs.gov,4,8299
usphs.gov,5,7830
usphs.gov,6,7469
usphs.gov,7,7433
usphs.gov,8,7433
usphs.gov,9,7697
usphs.gov,10,7610
usphs.gov,11,8189
usphs.gov,12,7867
usphs.gov,13,8769
usphs.gov,14,7504
usphs.gov,15,6713
usphs.gov,16,6990
usphs.gov,17,7095
usphs.gov,18,6863
usphs.gov,19,6668
usphs.gov,20,6618
usphs.gov,21,6953
usphs.gov,22,7646
usphs.gov,23,8855
usphs.gov,24,8282
usphs.gov,25,7463
usphs.gov,26,7785
usphs.gov,27,7756
usphs.gov,28,8980
usphs.gov,29,9474
usphs.gov,30,10095
usphs.gov,31,8071
usphs.gov,32,7541
usphs.gov,33,7349
usphs.gov,34,8090
usphs.gov,35,7669
usphs.gov,36,6913
usphs.gov,37,7233
usphs.gov,38,7620
usphs.gov,39,8009
usphs.gov,40,7623
usphs.gov,41,6487
usphs.gov,42,7587
usphs.gov,43,7482
usphs.gov,44,7656
usphs.gov,45,7850
usphs.gov,46,7384
usphs.gov,47,5825
usphs.gov,48,7460
usphs.gov,49,7152
usphs.gov,50,6933
usphs.gov,51,5761
usphs.gov,52,5666
uspreventiveservicestaskforce.org,1,48827
uspreventiveservicestaskforce.org,2,56207
uspreventiveservicestaskforce.org,3,57762
uspreventiveservicestaskforce.org,4,63014
uspreventiveservicestaskforce.org,5,61056
uspreventiveservicestaskforce.org,6,65657
uspreventiveservicestaskforce.org,7,64337
uspreventiveservicestaskforce.org,8,63225
uspreventiveservicestaskforce.org,9,62102
uspreventiveservicestaskforce.org,10,63032
uspreventiveservicestaskforce.org,11,60814
uspreventiveservicestaskforce.org,12,60954
uspreventiveservicestaskforce.org,13,60102
uspreventiveservicestaskforce.org,14,69351
uspreventiveservicestaskforce.org,15,63487
uspreventiveservicestaskforce.org,16,65951
uspreventiveservicestaskforce.org,17,77191
uspreventiveservicestaskforce.org,18,64515
uspreventiveservicestaskforce.org,19,59748
uspreventiveservicestaskforce.org,20,62082
uspreventiveservicestaskforce.org,21,56945
uspreventiveservicestaskforce.org,22,49753
uspreventiveservicestaskforce.org,23,59802
uspreventiveservicestaskforce.org,24,54449
uspreventiveservicestaskforce.org,25,58837
uspreventiveservicestaskforce.org,26,56220
uspreventiveservicestaskforce.org,27,56144
uspreventiveservicestaskforce.org,28,59380
uspreventiveservicestaskforce.org,29,58679
uspreventiveservicestaskforce.org,30,58323
uspreventiveservicestaskforce.org,31,60915
uspreventiveservicestaskforce.org,32,55068
uspreventiveservicestaskforce.org,33,55841
uspreventiveservicestaskforce.org,34,63804
uspreventiveservicestaskforce.org,35,60529
uspreventiveservicestaskforce.org,36,64135
uspreventiveservicestaskforce.org,37,70230
uspreventiveservicestaskforce.org,38,72995
uspreventiveservicestaskforce.org,39,69757
uspreventiveservicestaskforce.org,40,72286
uspreventiveservicestaskforce.org,41,74779
uspreventiveservicestaskforce.org,42,71516
uspreventiveservicestaskforce.org,43,70792
uspreventiveservicestaskforce.org,44,68236
uspreventiveservicestaskforce.org,45,69021
uspreventiveservicestaskforce.org,46,64924
uspreventiveservicestaskforce.org,47,44587
uspreventiveservicestaskforce.org,48,60753
uspreventiveservicestaskforce.org,49,61564
uspreventiveservicestaskforce.org,50,54740
uspreventiveservicestaskforce.org,51,38133
uspreventiveservicestaskforce.org,52,28235
uts-qa.nlm.nih.gov,10,117
uts-qa.nlm.nih.gov,13,283
uts-qa.nlm.nih.gov,14,103
uts-qa.nlm.nih.gov,16,191
uts-qa.nlm.nih.gov,18,250
uts-qa.nlm.nih.gov,32,104
uts.awsprod.nlm.nih.gov,13,152
uts.awsprod.nlm.nih.gov,14,107
uts.awsprod.nlm.nih.gov,16,313
uts.awsprod.nlm.nih.gov,18,146
uts.awsprod.nlm.nih.gov,32,198
uts.awsprod.nlm.nih.gov,34,3216
uts.awsqa.nlm.nih.gov,10,185
uts.awsqa.nlm.nih.gov,12,122
uts.awsqa.nlm.nih.gov,14,252
uts.awsqa.nlm.nih.gov,16,237
uts.awsqa.nlm.nih.gov,17,123
uts.awsqa.nlm.nih.gov,19,122
uts.awsqa.nlm.nih.gov,32,160
uts.nlm.nih.gov,1,17311
uts.nlm.nih.gov,2,9346
uts.nlm.nih.gov,3,13020
uts.nlm.nih.gov,4,8672
uts.nlm.nih.gov,5,10947
uts.nlm.nih.gov,6,8711
uts.nlm.nih.gov,7,13539
uts.nlm.nih.gov,8,7382
uts.nlm.nih.gov,9,8900
uts.nlm.nih.gov,10,8643
uts.nlm.nih.gov,11,7605
uts.nlm.nih.gov,12,7970
uts.nlm.nih.gov,13,8823
uts.nlm.nih.gov,14,8727
uts.nlm.nih.gov,15,8120
uts.nlm.nih.gov,16,7927
uts.nlm.nih.gov,17,8031
uts.nlm.nih.gov,18,8221
uts.nlm.nih.gov,19,8043
uts.nlm.nih.gov,20,7457
uts.nlm.nih.gov,21,7167
uts.nlm.nih.gov,22,7603
uts.nlm.nih.gov,23,8035
uts.nlm.nih.gov,24,7690
uts.nlm.nih.gov,25,7947
uts.nlm.nih.gov,26,9059
uts.nlm.nih.gov,27,7697
uts.nlm.nih.gov,28,9233
uts.nlm.nih.gov,29,9879
uts.nlm.nih.gov,30,9912
uts.nlm.nih.gov,31,12761
uts.nlm.nih.gov,32,8153
uts.nlm.nih.gov,33,7910
uts.nlm.nih.gov,34,8685
uts.nlm.nih.gov,35,8522
uts.nlm.nih.gov,36,8124
uts.nlm.nih.gov,37,8665
uts.nlm.nih.gov,38,8380
uts.nlm.nih.gov,39,7725
uts.nlm.nih.gov,40,7753
uts.nlm.nih.gov,41,8357
uts.nlm.nih.gov,42,8073
uts.nlm.nih.gov,43,8105
uts.nlm.nih.gov,44,7866
uts.nlm.nih.gov,45,8051
uts.nlm.nih.gov,46,8245
uts.nlm.nih.gov,47,5797
uts.nlm.nih.gov,48,8100
uts.nlm.nih.gov,49,7827
uts.nlm.nih.gov,50,6906
uts.nlm.nih.gov,51,5546
uts.nlm.nih.gov,52,3628
vaccines.gov,1,2574235
vaccines.gov,2,1967665
vaccines.gov,3,1698752
vaccines.gov,4,1182435
vaccines.gov,5,833952
vaccines.gov,6,876598
vaccines.gov,7,874064
vaccines.gov,8,835522
vaccines.gov,9,669878
vaccines.gov,10,698781
vaccines.gov,11,815939
vaccines.gov,12,750155
vaccines.gov,13,1059916
vaccines.gov,14,1177338
vaccines.gov,15,690353
vaccines.gov,16,635271
vaccines.gov,17,562397
vaccines.gov,18,393214
vaccines.gov,19,410065
vaccines.gov,20,480869
vaccines.gov,21,462482
vaccines.gov,22,316247
vaccines.gov,23,284009
vaccines.gov,24,301474
vaccines.gov,25,521661
vaccines.gov,26,567644
vaccines.gov,27,437473
vaccines.gov,28,519985
vaccines.gov,29,553524
vaccines.gov,30,467607
vaccines.gov,31,478327
vaccines.gov,32,429892
vaccines.gov,33,410091
vaccines.gov,34,407934
vaccines.gov,35,669438
vaccines.gov,36,1002017
vaccines.gov,37,1004950
vaccines.gov,38,1368119
vaccines.gov,39,1040123
vaccines.gov,40,1188061
vaccines.gov,41,964906
vaccines.gov,42,826449
vaccines.gov,43,743729
vaccines.gov,44,695781
vaccines.gov,45,698601
vaccines.gov,46,726802
vaccines.gov,47,593699
vaccines.gov,48,699371
vaccines.gov,49,779949
vaccines.gov,50,887509
vaccines.gov,51,951644
vaccines.gov,52,890635
vacunas.gov,1,126470
vacunas.gov,2,127904
vacunas.gov,3,149902
vacunas.gov,4,150045
vacunas.gov,5,91724
vacunas.gov,6,99000
vacunas.gov,7,106586
vacunas.gov,8,97501
vacunas.gov,9,84286
vacunas.gov,10,123509
vacunas.gov,11,120938
vacunas.gov,12,109253
vacunas.gov,13,108057
vacunas.gov,14,91450
vacunas.gov,15,93596
vacunas.gov,16,95722
vacunas.gov,17,91502
vacunas.gov,18,49512
vacunas.gov,19,36391
vacunas.gov,20,41942
vacunas.gov,21,41428
vacunas.gov,22,17360
vacunas.gov,23,12175
vacunas.gov,24,12509
vacunas.gov,25,13661
vacunas.gov,26,49397
vacunas.gov,27,52604
vacunas.gov,28,46682
vacunas.gov,29,54511
vacunas.gov,30,55102
vacunas.gov,31,47948
vacunas.gov,32,48853
vacunas.gov,33,47943
vacunas.gov,34,47537
vacunas.gov,35,46972
vacunas.gov,36,44528
vacunas.gov,37,45799
vacunas.gov,38,72575
vacunas.gov,39,99553
vacunas.gov,40,94667
vacunas.gov,41,99832
vacunas.gov,42,73366
vacunas.gov,43,46127
vacunas.gov,44,61073
vacunas.gov,45,70798
vacunas.gov,46,75079
vacunas.gov,47,79830
vacunas.gov,48,74941
vacunas.gov,49,86488
vacunas.gov,50,136822
vacunas.gov,51,175381
vacunas.gov,52,168709
veterans.smokefree.gov,1,8682
veterans.smokefree.gov,2,7804
veterans.smokefree.gov,3,7241
veterans.smokefree.gov,4,6305
veterans.smokefree.gov,5,7448
veterans.smokefree.gov,6,8147
veterans.smokefree.gov,7,8215
veterans.smokefree.gov,8,8239
veterans.smokefree.gov,9,8053
veterans.smokefree.gov,10,7751
veterans.smokefree.gov,11,7606
veterans.smokefree.gov,12,8048
veterans.smokefree.gov,13,8011
veterans.smokefree.gov,14,8163
veterans.smokefree.gov,15,7221
veterans.smokefree.gov,16,7434
veterans.smokefree.gov,17,7953
veterans.smokefree.gov,18,7531
veterans.smokefree.gov,19,7750
veterans.smokefree.gov,20,7891
veterans.smokefree.gov,21,7861
veterans.smokefree.gov,22,7064
veterans.smokefree.gov,23,6439
veterans.smokefree.gov,24,6666
veterans.smokefree.gov,25,6465
veterans.smokefree.gov,26,6087
veterans.smokefree.gov,27,6528
veterans.smokefree.gov,28,6686
veterans.smokefree.gov,29,6699
veterans.smokefree.gov,30,6452
veterans.smokefree.gov,31,6800
veterans.smokefree.gov,32,6354
veterans.smokefree.gov,33,6430
veterans.smokefree.gov,34,6735
veterans.smokefree.gov,35,7523
veterans.smokefree.gov,36,6504
veterans.smokefree.gov,37,7787
veterans.smokefree.gov,38,8403
veterans.smokefree.gov,39,8277
veterans.smokefree.gov,40,8708
veterans.smokefree.gov,41,8952
veterans.smokefree.gov,42,8711
veterans.smokefree.gov,43,8499
veterans.smokefree.gov,44,9031
veterans.smokefree.gov,45,8211
veterans.smokefree.gov,46,8775
veterans.smokefree.gov,47,7798
veterans.smokefree.gov,48,6726
veterans.smokefree.gov,49,8486
veterans.smokefree.gov,50,8067
veterans.smokefree.gov,51,6813
veterans.smokefree.gov,52,5705
videocast.nih.gov,1,13089
videocast.nih.gov,2,12899
videocast.nih.gov,3,11488
videocast.nih.gov,4,14811
videocast.nih.gov,5,17127
videocast.nih.gov,6,11978
videocast.nih.gov,7,9423
videocast.nih.gov,8,9945
videocast.nih.gov,9,15236
videocast.nih.gov,10,10204
videocast.nih.gov,11,8895
videocast.nih.gov,12,9205
videocast.nih.gov,13,14270
videocast.nih.gov,14,12079
videocast.nih.gov,15,8600
videocast.nih.gov,16,11308
videocast.nih.gov,17,20086
videocast.nih.gov,18,13706
videocast.nih.gov,19,11452
videocast.nih.gov,20,11312
videocast.nih.gov,21,9056
videocast.nih.gov,22,15244
videocast.nih.gov,23,12265
videocast.nih.gov,24,11372
videocast.nih.gov,25,7924
videocast.nih.gov,26,7530
videocast.nih.gov,27,5476
videocast.nih.gov,28,7915
videocast.nih.gov,29,7811
videocast.nih.gov,30,6935
videocast.nih.gov,31,4674
videocast.nih.gov,32,6556
videocast.nih.gov,33,5542
videocast.nih.gov,34,7009
videocast.nih.gov,35,8361
videocast.nih.gov,36,9779
videocast.nih.gov,37,17046
videocast.nih.gov,38,18263
videocast.nih.gov,39,13457
videocast.nih.gov,40,10092
videocast.nih.gov,41,9260
videocast.nih.gov,42,14694
videocast.nih.gov,43,13970
videocast.nih.gov,44,12746
videocast.nih.gov,45,9957
videocast.nih.gov,46,13244
videocast.nih.gov,47,6198
videocast.nih.gov,48,9732
videocast.nih.gov,49,15027
videocast.nih.gov,50,15101
videocast.nih.gov,51,9076
videocast.nih.gov,52,5376
vietnamese.cdc.gov,1,466020
vietnamese.cdc.gov,2,463540
vietnamese.cdc.gov,3,422793
vietnamese.cdc.gov,4,280967
vietnamese.cdc.gov,5,198698
vietnamese.cdc.gov,6,465811
vietnamese.cdc.gov,7,672388
vietnamese.cdc.gov,8,779901
vietnamese.cdc.gov,9,711741
vietnamese.cdc.gov,10,541231
vietnamese.cdc.gov,11,384419
vietnamese.cdc.gov,12,258467
vietnamese.cdc.gov,13,180235
vietnamese.cdc.gov,14,126969
vietnamese.cdc.gov,15,103532
vietnamese.cdc.gov,16,104933
vietnamese.cdc.gov,17,84294
vietnamese.cdc.gov,18,68717
vietnamese.cdc.gov,19,72860
vietnamese.cdc.gov,20,65078
vietnamese.cdc.gov,21,51368
vietnamese.cdc.gov,22,41943
vietnamese.cdc.gov,23,42744
vietnamese.cdc.gov,24,40052
vietnamese.cdc.gov,25,50730
vietnamese.cdc.gov,26,50046
vietnamese.cdc.gov,27,46455
vietnamese.cdc.gov,28,57490
vietnamese.cdc.gov,29,54287
vietnamese.cdc.gov,30,48837
vietnamese.cdc.gov,31,46266
vietnamese.cdc.gov,32,35557
visualsonline.cancer.gov,1,17509
visualsonline.cancer.gov,2,18965
visualsonline.cancer.gov,3,19016
visualsonline.cancer.gov,4,20045
visualsonline.cancer.gov,5,21352
visualsonline.cancer.gov,6,22535
visualsonline.cancer.gov,7,21873
visualsonline.cancer.gov,8,22246
visualsonline.cancer.gov,9,22325
visualsonline.cancer.gov,10,22888
visualsonline.cancer.gov,11,22103
visualsonline.cancer.gov,12,21537
visualsonline.cancer.gov,13,21739
visualsonline.cancer.gov,14,21612
visualsonline.cancer.gov,15,19144
visualsonline.cancer.gov,16,22013
visualsonline.cancer.gov,17,22407
visualsonline.cancer.gov,18,22381
visualsonline.cancer.gov,19,22236
visualsonline.cancer.gov,20,22824
visualsonline.cancer.gov,21,22697
visualsonline.cancer.gov,22,23101
visualsonline.cancer.gov,23,23933
visualsonline.cancer.gov,24,21935
visualsonline.cancer.gov,25,21321
visualsonline.cancer.gov,26,21167
visualsonline.cancer.gov,27,24662
visualsonline.cancer.gov,28,20282
visualsonline.cancer.gov,29,19975
visualsonline.cancer.gov,30,20535
visualsonline.cancer.gov,31,20852
visualsonline.cancer.gov,32,20831
visualsonline.cancer.gov,33,22374
visualsonline.cancer.gov,34,23503
visualsonline.cancer.gov,35,23243
visualsonline.cancer.gov,36,23221
visualsonline.cancer.gov,37,21854
visualsonline.cancer.gov,38,22678
visualsonline.cancer.gov,39,21912
visualsonline.cancer.gov,40,23388
visualsonline.cancer.gov,41,26127
visualsonline.cancer.gov,42,28855
visualsonline.cancer.gov,43,27085
visualsonline.cancer.gov,44,27093
visualsonline.cancer.gov,45,26683
visualsonline.cancer.gov,46,26260
visualsonline.cancer.gov,47,23247
visualsonline.cancer.gov,48,22803
visualsonline.cancer.gov,49,25311
visualsonline.cancer.gov,50,22638
visualsonline.cancer.gov,51,17158
visualsonline.cancer.gov,52,15049
vsac.nlm.nih.gov,1,2260
vsac.nlm.nih.gov,2,2209
vsac.nlm.nih.gov,3,2089
vsac.nlm.nih.gov,4,2376
vsac.nlm.nih.gov,5,2458
vsac.nlm.nih.gov,6,2442
vsac.nlm.nih.gov,7,2480
vsac.nlm.nih.gov,8,2413
vsac.nlm.nih.gov,9,2707
vsac.nlm.nih.gov,10,2820
vsac.nlm.nih.gov,11,2618
vsac.nlm.nih.gov,12,2706
vsac.nlm.nih.gov,13,2677
vsac.nlm.nih.gov,14,2544
vsac.nlm.nih.gov,15,2490
vsac.nlm.nih.gov,16,2525
vsac.nlm.nih.gov,17,2872
vsac.nlm.nih.gov,18,2744
vsac.nlm.nih.gov,19,2824
vsac.nlm.nih.gov,20,2659
vsac.nlm.nih.gov,21,2498
vsac.nlm.nih.gov,22,2236
vsac.nlm.nih.gov,23,2572
vsac.nlm.nih.gov,24,2768
vsac.nlm.nih.gov,25,2708
vsac.nlm.nih.gov,26,2563
vsac.nlm.nih.gov,27,1864
vsac.nlm.nih.gov,28,2650
vsac.nlm.nih.gov,29,2644
vsac.nlm.nih.gov,30,2590
vsac.nlm.nih.gov,31,2759
vsac.nlm.nih.gov,32,2648
vsac.nlm.nih.gov,33,2563
vsac.nlm.nih.gov,34,2947
vsac.nlm.nih.gov,35,2521
vsac.nlm.nih.gov,36,2142
vsac.nlm.nih.gov,37,2681
vsac.nlm.nih.gov,38,2919
vsac.nlm.nih.gov,39,2949
vsac.nlm.nih.gov,40,2710
vsac.nlm.nih.gov,41,2834
vsac.nlm.nih.gov,42,2857
vsac.nlm.nih.gov,43,3049
vsac.nlm.nih.gov,44,2746
vsac.nlm.nih.gov,45,2845
vsac.nlm.nih.gov,46,2780
vsac.nlm.nih.gov,47,1295
vsac.nlm.nih.gov,48,2572
vsac.nlm.nih.gov,49,2824
vsac.nlm.nih.gov,50,2492
vsac.nlm.nih.gov,51,1966
vsac.nlm.nih.gov,52,1090
vsearch.nlm.nih.gov,1,511348
vsearch.nlm.nih.gov,2,509997
vsearch.nlm.nih.gov,3,482313
vsearch.nlm.nih.gov,4,493842
vsearch.nlm.nih.gov,5,467800
vsearch.nlm.nih.gov,6,485836
vsearch.nlm.nih.gov,7,480496
vsearch.nlm.nih.gov,8,465646
vsearch.nlm.nih.gov,9,475767
vsearch.nlm.nih.gov,10,480554
vsearch.nlm.nih.gov,11,471244
vsearch.nlm.nih.gov,12,485373
vsearch.nlm.nih.gov,13,484052
vsearch.nlm.nih.gov,14,483914
vsearch.nlm.nih.gov,15,445947
vsearch.nlm.nih.gov,16,478128
vsearch.nlm.nih.gov,17,484585
vsearch.nlm.nih.gov,18,460625
vsearch.nlm.nih.gov,19,460650
vsearch.nlm.nih.gov,20,465932
vsearch.nlm.nih.gov,21,445520
vsearch.nlm.nih.gov,22,413622
vsearch.nlm.nih.gov,23,448544
vsearch.nlm.nih.gov,24,429879
vsearch.nlm.nih.gov,25,431524
vsearch.nlm.nih.gov,26,418871
vsearch.nlm.nih.gov,27,399282
vsearch.nlm.nih.gov,28,438068
vsearch.nlm.nih.gov,29,437620
vsearch.nlm.nih.gov,30,434386
vsearch.nlm.nih.gov,31,439485
vsearch.nlm.nih.gov,32,442031
vsearch.nlm.nih.gov,33,450617
vsearch.nlm.nih.gov,34,460990
vsearch.nlm.nih.gov,35,448434
vsearch.nlm.nih.gov,36,431421
vsearch.nlm.nih.gov,37,486395
vsearch.nlm.nih.gov,38,497149
vsearch.nlm.nih.gov,39,489634
vsearch.nlm.nih.gov,40,496491
vsearch.nlm.nih.gov,41,497067
vsearch.nlm.nih.gov,42,507079
vsearch.nlm.nih.gov,43,513993
vsearch.nlm.nih.gov,44,498703
vsearch.nlm.nih.gov,45,505409
vsearch.nlm.nih.gov,46,493040
vsearch.nlm.nih.gov,47,360901
vsearch.nlm.nih.gov,48,470359
vsearch.nlm.nih.gov,49,454549
vsearch.nlm.nih.gov,50,417860
vsearch.nlm.nih.gov,51,326853
vsearch.nlm.nih.gov,52,291607
wcms-wp-test.cdc.gov,10,1070
wcms-wp-test.cdc.gov,11,536
wcms-wp.cdc.gov,1,965
wcms-wp.cdc.gov,2,1170
wcms-wp.cdc.gov,3,923
wcms-wp.cdc.gov,4,1263
wcms-wp.cdc.gov,5,1244
wcms-wp.cdc.gov,6,1203
wcms-wp.cdc.gov,7,1212
wcms-wp.cdc.gov,8,1117
wcms-wp.cdc.gov,9,1128
wcms-wp.cdc.gov,10,1091
wcms-wp.cdc.gov,11,1131
wcms-wp.cdc.gov,12,1159
wcms-wp.cdc.gov,13,1102
wcms-wp.cdc.gov,14,1092
wcms-wp.cdc.gov,15,1090
wcms-wp.cdc.gov,16,1073
wcms-wp.cdc.gov,17,1077
wcms-wp.cdc.gov,18,1033
wcms-wp.cdc.gov,19,972
wcms-wp.cdc.gov,20,1030
wcms-wp.cdc.gov,21,2938
wcms-wp.cdc.gov,22,6804
wcms-wp.cdc.gov,23,1025
wcms-wp.cdc.gov,24,946
webpricer.cms.gov,1,7151
webpricer.cms.gov,2,7655
webpricer.cms.gov,3,7499
webpricer.cms.gov,4,8612
webpricer.cms.gov,5,8309
webpricer.cms.gov,6,8925
webpricer.cms.gov,7,10897
webpricer.cms.gov,8,12399
webpricer.cms.gov,9,11419
webpricer.cms.gov,10,12365
webpricer.cms.gov,11,11945
webpricer.cms.gov,12,12989
webpricer.cms.gov,13,13516
webpricer.cms.gov,14,12688
webpricer.cms.gov,15,16047
webpricer.cms.gov,16,12433
webpricer.cms.gov,17,12608
webpricer.cms.gov,18,12739
webpricer.cms.gov,19,13467
webpricer.cms.gov,20,12745
webpricer.cms.gov,21,13072
webpricer.cms.gov,22,10031
webpricer.cms.gov,23,13079
webpricer.cms.gov,24,13052
webpricer.cms.gov,25,12739
webpricer.cms.gov,26,14996
webpricer.cms.gov,27,10593
webpricer.cms.gov,28,12605
webpricer.cms.gov,29,13404
webpricer.cms.gov,30,13552
webpricer.cms.gov,31,13084
webpricer.cms.gov,32,13366
webpricer.cms.gov,33,13597
webpricer.cms.gov,34,13650
webpricer.cms.gov,35,13361
webpricer.cms.gov,36,10801
webpricer.cms.gov,37,13718
webpricer.cms.gov,38,13392
webpricer.cms.gov,39,13769
webpricer.cms.gov,40,13528
webpricer.cms.gov,41,13304
webpricer.cms.gov,42,13845
webpricer.cms.gov,43,14747
webpricer.cms.gov,44,15974
webpricer.cms.gov,45,14867
webpricer.cms.gov,46,15217
webpricer.cms.gov,47,8387
webpricer.cms.gov,48,14658
webpricer.cms.gov,49,14831
webpricer.cms.gov,50,18774
webpricer.cms.gov,51,12021
webpricer.cms.gov,52,9766
webwiser.nlm.nih.gov,1,11162
webwiser.nlm.nih.gov,2,12692
webwiser.nlm.nih.gov,3,13775
webwiser.nlm.nih.gov,4,14585
webwiser.nlm.nih.gov,5,14902
webwiser.nlm.nih.gov,6,15269
webwiser.nlm.nih.gov,7,15491
webwiser.nlm.nih.gov,8,15964
webwiser.nlm.nih.gov,9,17648
webwiser.nlm.nih.gov,10,17115
webwiser.nlm.nih.gov,11,15861
webwiser.nlm.nih.gov,12,16590
webwiser.nlm.nih.gov,13,16690
webwiser.nlm.nih.gov,14,17703
webwiser.nlm.nih.gov,15,12490
webwiser.nlm.nih.gov,24,2515
webwiser.nlm.nih.gov,25,3705
webwiser.nlm.nih.gov,26,4929
webwiser.nlm.nih.gov,27,5495
webwiser.nlm.nih.gov,28,6516
webwiser.nlm.nih.gov,29,7983
webwiser.nlm.nih.gov,30,8399
webwiser.nlm.nih.gov,31,8699
webwiser.nlm.nih.gov,32,9098
webwiser.nlm.nih.gov,33,9799
webwiser.nlm.nih.gov,34,10941
webwiser.nlm.nih.gov,35,11612
webwiser.nlm.nih.gov,36,12585
webwiser.nlm.nih.gov,37,12752
webwiser.nlm.nih.gov,38,12496
webwiser.nlm.nih.gov,39,12613
webwiser.nlm.nih.gov,40,13109
webwiser.nlm.nih.gov,41,14535
webwiser.nlm.nih.gov,42,14548
webwiser.nlm.nih.gov,43,14067
webwiser.nlm.nih.gov,44,13428
webwiser.nlm.nih.gov,45,11873
webwiser.nlm.nih.gov,46,14408
webwiser.nlm.nih.gov,47,12322
webwiser.nlm.nih.gov,48,14307
webwiser.nlm.nih.gov,49,7444
webwiser.nlm.nih.gov,50,6803
webwiser.nlm.nih.gov,51,7818
webwiser.nlm.nih.gov,52,6238
wecandothis.hhs.gov,1,29619
wecandothis.hhs.gov,2,96880
wecandothis.hhs.gov,3,84456
wecandothis.hhs.gov,4,15693
wecandothis.hhs.gov,5,13358
wecandothis.hhs.gov,6,12351
wecandothis.hhs.gov,7,10917
wecandothis.hhs.gov,8,9593
wecandothis.hhs.gov,9,9745
wecandothis.hhs.gov,10,11087
wecandothis.hhs.gov,11,11438
wecandothis.hhs.gov,12,13564
wecandothis.hhs.gov,13,11810
wecandothis.hhs.gov,14,12870
wecandothis.hhs.gov,15,9070
wecandothis.hhs.gov,16,12088
